row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
2749,line,2816,東京電力パワーグリッド 66.0kV線,1997,3981,66.0,137.18,3.7e-05,0
2750,line,2817,東大和線 / 所沢線,1998,1999,66.0,274.36,6.1e-05,0
2751,line,2818,久米線,1998,3931,66.0,137.18,3.9e-05,1
2752,line,2819,東大和線 / 所沢線,1999,2000,66.0,274.36,1.2e-05,0
2753,line,2820,並木線,1999,3917,66.0,137.18,0.000113,1
2754,line,2821,leadin,2000,3915,66.0,68.59,4.5e-05,1
2755,line,2822,久米線,3931,3751,66.0,137.18,1.1e-05,1
2756,line,2823,高麗川線,4814,3722,66.0,137.18,0.000117,0
2757,line,2824,高麗川線,3722,2001,66.0,137.18,3.1e-05,0
2758,line,2825,高麗川線,2001,3885,66.0,137.18,8.1e-05,0
2759,line,2826,吾野線,2001,3816,66.0,137.18,0.000159,1
2760,line,2827,東京西線;由木線,3983,3696,275.0,1905.26,3e-06,0
2761,line,2828,東京西線;由木線,3696,2050,275.0,5715.77,3e-06,0
2762,line,2829,境八王子線,2003,3980,66.0,137.18,0.00035,0
2763,line,2830,八王子線,3883,2213,66.0,137.18,0.000111,0
2764,line,2831,八王子連絡線,3883,2210,66.0,137.18,8.2e-05,0
2765,line,2832,leadin,4165,3922,66.0,68.59,0.000252,1
2766,line,2833,leadin,4165,3923,66.0,68.59,0.000254,1
2767,line,2834,leadin,4165,4509,66.0,68.59,0.000117,1
2768,line,2835,大宮線,4165,2004,66.0,137.18,4.3e-05,0
2769,line,2836,芝川線,4165,2329,66.0,137.18,6.1e-05,0
2770,line,2837,leadin,2004,4045,66.0,68.59,7.7e-05,1
2771,line,2838,大宮線,2004,2005,66.0,137.18,0.000136,0
2772,line,2839,大宮線,2005,3858,66.0,137.18,2.4e-05,0
2773,line,2840,二度栗山線,2005,3800,66.0,205.77,2.8e-05,1
2774,line,2841,大宮線,3858,2006,66.0,137.18,3.1e-05,0
2775,line,2842,大宮線,2006,4615,66.0,137.18,6.4e-05,0
2776,line,2843,東京電力パワーグリッド 66.0kV線,2006,3801,66.0,137.18,2.9e-05,1
2777,line,2844,三橋線,4615,2625,66.0,137.18,5.5e-05,0
2778,line,2845,川越線,4931,4831,66.0,137.18,7.5e-05,0
2779,line,2846,指扇線,4831,2623,66.0,137.18,8.3e-05,0
2780,line,2847,指扇線 / 川越線,4831,4913,66.0,274.36,4.5e-05,0
2781,line,2848,指扇線,2007,2625,66.0,137.18,1e-05,0
2782,line,2849,植田谷線,2007,3920,66.0,137.18,0.000118,1
2783,line,2850,指扇線,2007,4911,66.0,137.18,9.3e-05,0
2784,line,2851,大久保浄水場線,3920,3838,66.0,137.18,3e-05,1
2785,line,2852,片瀬線,3699,2008,66.0,137.18,0.000125,1
2786,line,2853,片瀬線,2008,4021,66.0,137.18,2e-05,1
2787,line,2854,鵠沼線,2008,4022,66.0,137.18,3e-06,1
2788,line,2855,北鎌倉線,3655,3415,66.0,137.18,1.4e-05,0
2789,line,2856,JR大船田浦線,3655,4020,66.0,137.18,0.00011,0
2790,line,2857,北鎌倉線,3655,2009,66.0,137.18,2.8e-05,0
2791,line,2858,JR大船田浦線,4020,3756,66.0,274.36,1.6e-05,0
2792,line,2859,北鎌倉線,4020,2009,66.0,137.18,7.6e-05,0
2793,line,2860,JR逗子分岐,4020,3702,66.0,137.18,0.000152,1
2794,line,2861,JR大船田浦線,3756,3716,66.0,137.18,0.000117,0
2795,line,2862,貝山線,3756,2058,66.0,137.18,4.9e-05,0
2796,line,2863,大道線,3756,3761,66.0,137.18,5.7e-05,0
2797,line,2864,横須賀線,3716,3759,66.0,137.18,2.6e-05,1
2798,line,2865,田浦線;横須賀線,3716,3758,66.0,274.36,2.9e-05,0
2799,line,2866,桜山線,3716,3750,66.0,137.18,0.000157,1
2800,line,2867,田浦線;横須賀線,3716,3760,66.0,274.36,8e-06,0
2801,line,2868,中野町線,2009,2061,66.0,137.18,0.000159,0
2802,line,2869,熱海線,3701,2012,66.0,137.18,1.4e-05,1
2803,line,2870,leadin,2012,3788,66.0,68.59,0.000105,1
2804,line,2871,熱海線,2012,2013,66.0,137.18,0.000147,1
2805,line,2872,函南町変電所~土肥六丁目変電所線,2013,2024,66.0,68.59,0.000481,0
2806,line,2873,函南町変電所~土肥六丁目変電所線,2013,3778,66.0,68.59,8.3e-05,0
2807,line,2874,原線,2014,2015,66.0,137.18,6e-06,1
2808,line,2875,東京電力パワーグリッド 66.0kV線,2015,2019,66.0,68.59,3.8e-05,1
2809,line,2876,田方線,3947,2016,154.0,266.74,9e-05,0
2810,line,2877,田方線,2016,3703,154.0,1066.94,7.2e-05,0
2811,line,2878,中沢田変電所~小諏訪変電所線,2017,2018,66.0,137.18,8e-06,1
2812,line,2879,leadin,2017,4012,66.0,68.59,5.7e-05,1
2813,line,2880,leadin,2018,3859,66.0,68.59,6.1e-05,1
2814,line,2881,leadin,2018,4011,66.0,68.59,5.6e-05,1
2815,line,2882,中沢田変電所~小諏訪変電所線,2018,3780,66.0,137.18,8.3e-05,1
2816,line,2883,大-勝 線,3959,3705,66.0,137.18,0.00026,1
2817,line,2884,苗駒線,3705,2020,66.0,137.18,0.000795,0
2818,line,2885,苗駒線,3705,2021,66.0,137.18,9.7e-05,0
2819,line,2886,谷村線,3911,3770,66.0,137.18,0.000131,0
2820,line,2887,駒橋線,3911,3910,66.0,137.18,0.000169,0
2821,line,2888,東京電力パワーグリッド 66.0kV線,3770,3769,66.0,274.36,1.2e-05,0
2822,line,2889,勝沼変電所~山梨変電所 (Yamanashi Hendensho)線,2020,3721,66.0,68.59,0.00088,0
2823,line,2890,東京送電線_41,2020,2123,66.0,137.18,0.000219,1
2824,line,2891,東京電力パワーグリッド 66.0kV線,2021,2226,66.0,137.18,1e-05,1
2825,line,2892,三島変電所~函南町変電所線,2022,3706,66.0,137.18,0.000187,0
2826,line,2893,大仁線,2022,3970,66.0,137.18,0.000177,0
2827,line,2894,大仁線,2022,2029,66.0,137.18,2.8e-05,0
2828,line,2895,三島変電所~函南町変電所線,3706,2023,66.0,137.18,2.4e-05,0
2829,line,2896,三島変電所~函南町変電所線,2023,2024,66.0,137.18,0.000198,0
2830,line,2897,函南町変電所~須雲川変電所線,2023,2086,66.0,68.59,0.001285,0
2831,line,2898,田方線,2023,2091,66.0,68.59,0.000869,0
2832,line,2899,水口町二丁目変電所~函南町変電所線,2024,3831,66.0,137.18,0.000285,1
2833,line,2900,東海小形山線、谷村線,3771,3773,154.0,1066.94,1e-05,1
2834,line,2901,都留線,3771,2067,154.0,1066.94,0.000109,0
2835,line,2902,谷村線,3772,2026,66.0,274.36,1e-05,1
2836,line,2903,東海小形山線、谷村線,3772,2066,66.0,68.59,0.000138,0
2837,line,2904,"河口湖線,山中線",3772,3774,66.0,274.36,0.000137,1
2838,line,2905,東北電力ネットワーク 154.0kV線,2027,2136,154.0,266.74,9e-06,1
2839,line,2906,東京電力パワーグリッド 154.0kV線,3714,3944,154.0,533.47,2e-06,0
2840,line,2907,大仁線,2028,3970,66.0,137.18,0.000187,0
2841,line,2908,田方線,2028,3704,66.0,68.59,0.000192,0
2842,line,2909,田方線,2028,2091,66.0,68.59,0.0001,0
2843,line,2910,大仁線,2029,3791,66.0,137.18,0.000126,0
2844,line,2911,三島線,2029,3717,66.0,68.59,0.000194,0
2845,line,2912,大仁線,3791,3718,66.0,137.18,7.4e-05,0
2846,line,2913,玉川変電所~三島変電所線,3791,3717,66.0,68.59,0.000239,0
2847,line,2914,沼津市変電所~駿東変電所線,3718,2041,66.0,274.36,3e-05,0
2848,line,2915,大雄線,3715,3945,66.0,274.36,6e-06,0
2849,line,2916,箱根町変電所~西相模変電所線,3715,2088,66.0,274.36,0.000131,0
2850,line,2917,西湘線; 足柄線,3715,2117,66.0,274.36,4.9e-05,0
2851,line,2918,大雄線,3945,2030,66.0,274.36,3.4e-05,0
2852,line,2919,大雄線,2030,2031,66.0,274.36,6e-05,0
2853,line,2920,西相模変電所~中堀変電所線,2030,2037,66.0,68.59,0.000103,0
2854,line,2921,大雄線,2031,2032,66.0,274.36,4e-06,0
2855,line,2922,東京電力パワーグリッド 66.0kV線,2031,2116,66.0,68.59,1.9e-05,1
2856,line,2923,大雄線,2032,2033,66.0,274.36,7.7e-05,0
2857,line,2924,東京電力パワーグリッド 66.0kV線,2032,2119,66.0,68.59,7.9e-05,1
2858,line,2925,東京電力パワーグリッド 66.0kV線,2033,2224,66.0,68.59,8.9e-05,1
2859,line,2926,東京電力パワーグリッド 66.0kV線,2033,2092,66.0,68.59,8.6e-05,0
2860,line,2927,二宮線,2034,3898,66.0,137.18,4.8e-05,1
2861,line,2928,足柄線,2035,3810,66.0,68.59,8.8e-05,0
2862,line,2929,足柄線,2035,3753,66.0,68.59,2.8e-05,0
2863,line,2930,東京送電線_24,2035,2036,66.0,137.18,1.3e-05,1
2864,line,2931,足柄線,3829,3810,66.0,480.12,3e-06,0
2865,line,2932,西湘線; 足柄線,3829,2117,66.0,274.36,3.8e-05,0
2866,line,2933,松田線,3810,2037,66.0,137.18,0.000136,0
2867,line,2934,西湘線,3810,2051,66.0,274.36,2.5e-05,0
2868,line,2935,中堀線,3810,3954,66.0,137.18,0.000108,0
2869,line,2936,leadin,3753,2051,66.0,68.59,0.000148,0
2870,line,2937,松田線,2037,2038,66.0,137.18,0.00017,1
2871,line,2938,namebind,2037,3954,66.0,68.59,0.000218,0
2872,line,2939,東京送電線_38,2038,2118,66.0,137.18,5e-06,0
2873,line,2940,松田線,2038,4032,66.0,205.77,4.9e-05,1
2874,line,2941,伊豆市変電所~田方変電所線,2039,2040,66.0,137.18,0.000311,1
2875,line,2942,東京電力パワーグリッド 66.0kV線,2039,3782,66.0,68.59,0.000446,1
2876,line,2943,東京電力パワーグリッド 66.0kV線,2039,2078,66.0,68.59,0.001174,1
2877,line,2944,伊豆市変電所~田方変電所線,2040,3704,66.0,137.18,9.6e-05,1
2878,line,2945,梅木変電所~三福変電所線,2040,2085,66.0,68.59,0.000529,1
2879,line,2946,梅木変電所~三福変電所線,2040,3784,66.0,68.59,7e-05,1
2880,line,2947,伊東市変電所~田方変電所線,3704,2042,66.0,68.59,0.002025,1
2881,line,2948,namebind,2041,3948,66.0,137.18,0.000105,0
2882,line,2949,深良線,3948,3823,66.0,411.54,2.3e-05,0
2883,line,2950,東京電力パワーグリッド 66.0kV線,2042,3785,66.0,137.18,3.2e-05,1
2884,line,2951,奈良本変電所~伊東市変電所線,2042,3786,66.0,68.59,0.000473,1
2885,line,2952,天竜南線,2043,3565,154.0,266.74,1.3e-05,0
2886,line,2953,東京送電線_55,2043,2151,154.0,266.74,6e-06,0
2887,line,2954,天竜南線,3565,3719,154.0,266.74,8e-05,0
2888,line,2955,天竜東幹線,3719,3347,154.0,800.21,0.000102,1
2889,line,2956,釜無白根変電所~市川大門線,3720,2044,66.0,137.18,0.000187,0
2890,line,2957,東京送電線_128,2044,2260,66.0,68.59,1.2e-05,1
2891,line,2958,多摩川送電線,2045,3890,66.0,68.59,0.000503,1
2892,line,2959,奥多摩線,3890,3724,66.0,68.59,0.000392,1
2893,line,2960,GLP相模原線,4002,4001,66.0,274.36,6e-06,0
2894,line,2961,田名線,4002,3997,66.0,137.18,0.000163,0
2895,line,2962,GLP相模原線,4001,3956,66.0,137.18,0.000349,0
2896,line,2963,送電線,3887,2046,66.0,68.59,0.000129,1
2897,line,2964,JR古里線,2046,3889,66.0,137.18,0.000339,1
2898,line,2965,JR古里線,2046,3724,66.0,137.18,0.00012,1
2899,line,2966,JR古里線,3724,2221,66.0,137.18,5e-06,1
2900,line,2967,久里浜清掃線,4535,2415,66.0,137.18,3e-06,1
2901,line,2968,若松町線;大矢部線,4535,2047,66.0,274.36,3.1e-05,0
2902,line,2969,横須賀線;三崎線,4535,2274,66.0,274.36,0.000108,0
2903,line,2970,leadin,2047,4043,66.0,68.59,8.5e-05,1
2904,line,2971,若松町線;大矢部線,2047,4231,66.0,274.36,6.3e-05,0
2905,line,2972,岩戸線;京急久里浜線,4231,4542,66.0,137.18,3.5e-05,1
2906,line,2973,若松町線;大矢部線,4231,2048,66.0,274.36,7.9e-05,0
2907,line,2974,若松町線;大矢部線,2048,3757,66.0,274.36,3.6e-05,0
2908,line,2975,衣笠線,2048,4233,66.0,137.18,2.4e-05,1
2909,line,2976,若松町線;大矢部線,3757,3758,66.0,411.54,2.9e-05,0
2910,line,2977,横須賀線,3757,2124,66.0,137.18,2.4e-05,0
2911,line,2978,namebind,3757,2273,66.0,274.36,6.3e-05,0
2912,line,2979,子の神山線;若松町線,3758,4544,66.0,274.36,4.3e-05,1
2913,line,2980,leadin,3743,2049,66.0,205.77,1.8e-05,1
2914,line,2981,西湘線,2051,2052,66.0,274.36,4.6e-05,0
2915,line,2982,西湘線,2052,2053,66.0,274.36,3e-06,0
2916,line,2983,東京電力パワーグリッド 66.0kV線,2052,2122,66.0,137.18,6e-06,0
2917,line,2984,西湘線,2053,2054,66.0,274.36,2.9e-05,0
2918,line,2985,印刷局線,2053,2122,66.0,137.18,7e-06,0
2919,line,2986,東京電力パワーグリッド 66.0kV線,2054,3975,66.0,68.59,4.3e-05,0
2920,line,2987,JR二宮線,2055,3660,66.0,274.36,1e-05,1
2921,line,2988,JR 二宮-湯河原線,2055,2072,66.0,137.18,0.000744,0
2922,line,2989,黒部幹線,4557,4554,154.0,533.47,2e-06,0
2923,line,2990,奥秩父線,4557,3874,154.0,533.47,0.000128,0
2924,line,2991,八王子大月線（八王子ー上野原）,3981,2144,66.0,137.18,0.000309,0
2925,line,2992,寺田変電所~みなみ野変電所線,3981,3841,66.0,137.18,7e-06,0
2926,line,2993,東京電力パワーグリッド 66.0kV線,3981,2263,66.0,137.18,0.00012,1
2927,line,2994,三崎線,2057,3728,66.0,137.18,0.000194,1
2928,line,2995,長坂線,2057,3754,66.0,137.18,3e-05,1
2929,line,2996,三崎線,2057,2124,66.0,137.18,0.000156,1
2930,line,2997,三崎線,3728,4017,66.0,137.18,7.2e-05,1
2931,line,2998,三崎線,4017,3744,66.0,137.18,8.7e-05,1
2932,line,2999,長坂線,3754,3814,66.0,137.18,5e-06,1
2933,line,3000,leadin,3754,3425,66.0,68.59,1.3e-05,1
2934,line,3001,leadin,3814,3422,66.0,68.59,2.5e-05,1
2935,line,3002,leadin,3814,3423,66.0,68.59,2.2e-05,1
2936,line,3003,leadin,3814,3424,66.0,68.59,2e-05,1
2937,line,3004,leadin,3814,3813,66.0,68.59,1.8e-05,1
2938,line,3005,貝山線,2058,2059,66.0,137.18,8.8e-05,1
2939,line,3006,田浦線;横須賀線,2058,3760,66.0,274.36,1.6e-05,0
2940,line,3007,leadin,2059,3941,66.0,68.59,5.9e-05,1
2941,line,3008,貝山線,2059,4019,66.0,137.18,3e-05,1
2942,line,3009,大道線,3761,2060,66.0,137.18,3.4e-05,0
2943,line,3010,大道線,2060,3733,66.0,137.18,3.3e-05,0
2944,line,3011,京急瀬戸線,2060,3762,66.0,137.18,3.7e-05,1
2945,line,3012,金沢連絡線,3733,2061,66.0,137.18,9.3e-05,0
2946,line,3013,中野町線,2061,2062,66.0,137.18,3.5e-05,0
2947,line,3014,中野町線,2062,3765,66.0,137.18,0.000134,0
2948,line,3015,能見台線,2062,2063,66.0,137.18,6.3e-05,1
2949,line,3016,新榛名線,4613,4584,500.0,6928.2,3.9e-05,0
2950,line,3017,安曇幹線１号線,4613,2649,500.0,3464.1,2e-06,0
2951,line,3018,安曇幹線2号線,4613,5361,500.0,3464.1,0.000131,0
2952,line,3019,新岡部線;下児玉線,4613,4652,500.0,13856.41,1e-05,0
2953,line,3020,新所沢線,4572,4578,500.0,13856.41,0.0,0
2954,line,3021,新鶴ヶ島線,4572,4567,500.0,6928.2,4e-06,0
2955,line,3022,新古河線,4572,4811,500.0,6928.2,1.3e-05,0
2956,line,3023,西上武幹線,4578,4769,500.0,13856.41,1.3e-05,0
2957,line,3024,東京西線,2064,3880,275.0,1905.26,1.3e-05,0
2958,line,3025,東京西線;青梅線（廃線）,2064,3667,275.0,1905.26,6e-06,0
2959,line,3026,青梅線（廃線）,2064,3877,275.0,1905.26,4e-06,0
2960,line,3027,leadin,2065,3741,500.0,3464.1,1e-06,1
2961,line,3028,谷村線,3769,2066,66.0,137.18,0.000106,0
2962,line,3029,川茂線,2066,2228,66.0,137.18,2.6e-05,1
2963,line,3030,都留線,2067,3895,154.0,533.47,5.5e-05,0
2964,line,3031,相模湖線,2067,2143,154.0,533.47,1.9e-05,1
2965,line,3032,都留線,3895,3955,154.0,533.47,1.2e-05,0
2966,line,3033,東海鳥屋線（建設中）,3955,5358,154.0,533.47,5.1e-05,0
2967,line,3034,城山線,3955,2218,154.0,1066.94,1.1e-05,1
2968,line,3035,橋本西線,3955,3993,154.0,533.47,1.3e-05,0
2969,line,3036,河口湖線,2068,4016,66.0,137.18,5.7e-05,1
2970,line,3037,河口湖線,2068,2069,66.0,137.18,0.000212,1
2971,line,3038,河口湖線,2069,2070,66.0,137.18,4.4e-05,1
2972,line,3039,河口湖線,2069,2071,66.0,137.18,2.4e-05,1
2973,line,3040,JR 二宮-湯河原線,2072,2073,66.0,137.18,0.000233,0
2974,line,3041,JR小田原分岐線,2072,3777,66.0,137.18,7.5e-05,1
2975,line,3042,JR 二宮-湯河原線,2073,3677,66.0,137.18,0.000318,0
2976,line,3043,JR 根府川分岐線,2073,3674,66.0,137.18,5.8e-05,1
2977,line,3044,JR 湯河原-来宮線,3677,3409,66.0,137.18,5.1e-05,0
2978,line,3045,leadin,2074,3828,77.0,653.5,1.2e-05,1
2979,line,3046,東京電力パワーグリッド 66.0kV線,3674,2075,66.0,137.18,0.0,1
2980,line,3047,JR 湯河原-来宮線,3409,3778,66.0,137.18,2.3e-05,0
2981,line,3048,真鶴線,3778,2076,66.0,137.18,0.000565,0
2982,line,3049,JR 湯河原-来宮線,3778,3779,66.0,205.77,0.000386,1
2983,line,3050,早川線,2076,2109,66.0,137.18,2.1e-05,1
2984,line,3051,真鶴線;早川線,2076,2108,66.0,274.36,1.3e-05,0
2985,line,3053,東京電力パワーグリッド 66.0kV線,2077,2078,66.0,68.59,0.000699,1
2986,line,3054,東京電力パワーグリッド 66.0kV線,2078,3781,66.0,68.59,0.000208,1
2987,line,3055,東京電力パワーグリッド 66.0kV線,2079,3783,66.0,68.59,0.000348,1
2988,line,3056,東京電力パワーグリッド 66.0kV線,2079,2080,66.0,68.59,0.001204,1
2989,line,3057,安良里変電所~伊豆市変電所線,2079,3781,66.0,68.59,0.000655,1
2990,line,3058,浅間上町変電所~中島町変電所線,2081,2082,66.0,68.59,9.5e-05,0
2991,line,3059,中野台二丁目変電所~中島町変電所線,2081,2083,66.0,68.59,0.000124,0
2992,line,3060,中野台二丁目変電所~中島町変電所線,2082,2083,66.0,68.59,3.5e-05,0
2993,line,3061,東京送電線_29,2083,2084,66.0,68.59,1.3e-05,1
2994,line,3062,東京電力パワーグリッド 66.0kV線,3790,2222,66.0,68.59,3.2e-05,1
2995,line,3063,八代田変電所~梅木変電所線,3790,2085,66.0,68.59,0.000773,1
2996,line,3064,八代田変電所~伊東変電所線,3790,3789,66.0,68.59,0.000232,1
2997,line,3065,東京電力パワーグリッド 66.0kV線,2085,3787,66.0,137.18,2.5e-05,1
2998,line,3066,箱根町変電所~須雲川変電所線,3794,3792,66.0,68.59,0.000383,0
2999,line,3067,東京電力パワーグリッド 66.0kV線,3794,2087,66.0,137.18,0.000115,1
3000,line,3068,東京電力パワーグリッド 66.0kV線,3794,2089,66.0,68.59,0.000139,0
3001,line,3069,函南町変電所~須雲川変電所線,3792,2086,66.0,68.59,0.000162,0
3002,line,3070,元箱根線,2086,3808,66.0,137.18,7.6e-05,1
3003,line,3071,東京電力パワーグリッド 66.0kV線,2087,2137,66.0,68.59,2e-05,1
3004,line,3072,箱根町変電所~須雲川変電所線,2087,2110,66.0,137.18,0.000156,1
3005,line,3073,東京電力パワーグリッド 66.0kV線,2088,2089,66.0,68.59,1.8e-05,0
3006,line,3074,真鶴線,2088,2108,66.0,137.18,2.8e-05,0
3007,line,3075,早川線,2089,2108,66.0,137.18,2.1e-05,0
3008,line,3076,宇佐美変電所~立花二丁目変電所線,2090,2091,66.0,137.18,0.000411,1
3009,line,3077,東京電力パワーグリッド 66.0kV線,2090,3793,66.0,137.18,0.000128,1
3010,line,3078,東京電力パワーグリッド 66.0kV線,2090,2223,66.0,137.18,7.6e-05,1
3011,line,3079,東京電力パワーグリッド 66.0kV線,2092,2093,66.0,68.59,0.000254,0
3012,line,3080,東京電力パワーグリッド 66.0kV線,2092,2094,66.0,68.59,3.2e-05,1
3013,line,3081,東京電力パワーグリッド 66.0kV線,2093,2097,66.0,68.59,0.000281,0
3014,line,3082,渋沢二丁目変電所~小田急電鉄 松田変電所線,2093,2107,66.0,68.59,0.000592,0
3015,line,3083,東京電力パワーグリッド 66.0kV線,2093,2225,66.0,68.59,7.7e-05,1
3016,line,3084,小田急電鉄 松田変電所~小山町変電所線,2095,2096,66.0,68.59,0.000293,0
3017,line,3085,東京電力パワーグリッド 66.0kV線,2095,2099,66.0,68.59,0.000405,1
3018,line,3086,東京電力パワーグリッド 66.0kV線,2095,2097,66.0,68.59,0.000271,0
3019,line,3087,東京電力パワーグリッド 66.0kV線,2096,2103,66.0,68.59,1.3e-05,1
3020,line,3088,東京電力パワーグリッド 66.0kV線,2097,2098,66.0,68.59,0.000134,1
3021,line,3089,新富士変電所~三屋変電所線,2099,2101,66.0,68.59,0.000254,1
3022,line,3090,東京電力パワーグリッド 66.0kV線,2099,2100,66.0,137.18,6e-05,1
3023,line,3091,新富士変電所~三屋変電所線,2101,2102,66.0,68.59,0.000386,1
3024,line,3092,東京電力パワーグリッド 66.0kV線,2101,2106,66.0,68.59,3.7e-05,1
3025,line,3093,東京電力パワーグリッド 66.0kV線,2103,2104,66.0,68.59,4.1e-05,1
3026,line,3094,東京電力パワーグリッド 66.0kV線,2103,2105,66.0,68.59,8.9e-05,1
3027,line,3095,渋沢二丁目変電所~金子変電所線,2107,3854,66.0,68.59,0.000371,1
3028,line,3096,東京電力パワーグリッド 66.0kV線,2107,3811,66.0,68.59,0.000209,0
3029,line,3097,新町変電所~三屋変電所線,3850,3855,66.0,68.59,4e-05,1
3030,line,3098,新町変電所~渋沢二丁目変電所線,3850,3811,66.0,68.59,3.5e-05,0
3031,line,3099,横割四丁目変電所~富士市変電所線,3832,4006,66.0,274.36,2.1e-05,0
3032,line,3100,宮島線,4006,3943,66.0,137.18,6.7e-05,1
3033,line,3101,岳南変電所~富士市変電所線,4006,3836,66.0,274.36,8e-06,0
3034,line,3102,leadin,3836,2125,66.0,205.77,1.8e-05,1
3035,line,3103,鈴川線,3836,3834,66.0,274.36,5.3e-05,0
3036,line,3105,箱根町変電所~須雲川変電所線,2110,2111,66.0,68.59,0.00021,1
3037,line,3106,東京送電線_32,2110,2114,66.0,68.59,3.3e-05,1
3038,line,3107,箱根町変電所~須雲川変電所線,2111,2112,66.0,68.59,0.000238,1
3039,line,3108,東京送電線_31,2111,2113,66.0,68.59,3.4e-05,1
3040,line,3112,ミクニ小田原線,2117,2121,66.0,137.18,2.9e-05,1
3041,line,3113,leadin,2122,3975,66.0,274.36,4.9e-05,0
3042,line,3115,leadin,3936,3752,66.0,68.59,2e-05,1
3043,line,3116,横須賀線;三崎線,2124,2273,66.0,274.36,4.5e-05,0
3044,line,3117,鈴川線,3834,2142,66.0,274.36,1.2e-05,0
3045,line,3118,深良線,3946,2249,66.0,274.36,0.000133,0
3046,line,3119,深良線,3946,3823,66.0,411.54,4.9e-05,0
3047,line,3120,武練線,3685,2126,66.0,137.18,0.000155,1
3048,line,3121,武練線,2126,3866,66.0,137.18,2.6e-05,1
3049,line,3122,leadin,2126,3861,66.0,68.59,0.000105,1
3050,line,3123,leadin,3866,3871,66.0,68.59,0.000181,1
3051,line,3124,豊島園線,3866,3675,66.0,137.18,6.8e-05,1
3052,line,3125,東京送電線_42,2127,2128,66.0,68.59,6.4e-05,1
3053,line,3126,日原線,2128,3890,66.0,68.59,0.000154,1
3054,line,3127,日原線,2128,2129,66.0,68.59,0.000409,1
3055,line,3128,堀之内町変電所~乙黒変電所線,3805,2130,66.0,68.59,0.000143,0
3056,line,3129,東京送電線_43,2130,3806,66.0,68.59,4.3e-05,1
3057,line,3130,東京送電線_43,2131,3806,66.0,137.18,1.8e-05,1
3058,line,3131,吾野線,3816,4832,66.0,137.18,0.000317,1
3059,line,3132,吾野線,4832,4708,66.0,137.18,8e-06,1
3060,line,3133,鶴巻線,4035,3809,66.0,68.59,4.7e-05,0
3061,line,3134,leadin,4035,3812,66.0,68.59,0.000194,1
3062,line,3135,東京電力パワーグリッド 66.0kV線,2133,2267,66.0,274.36,0.0,1
3063,line,3136,長沼線;西平山線,2133,2134,66.0,274.36,6e-06,0
3064,line,3137,長沼線,2134,2211,66.0,137.18,4e-06,0
3065,line,3138,西平山線,2134,2212,66.0,205.77,1.4e-05,0
3066,line,3139,佐久間東幹線（山線）,2135,3657,275.0,5715.77,4.9e-05,0
3067,line,3145,韮崎市変電所~若宮一丁目変電所線,3843,3346,66.0,137.18,0.000498,1
3068,line,3146,天竜南線,2138,3710,154.0,800.21,0.000117,0
3069,line,3148,東京電力パワーグリッド 66.0kV線,3786,2139,66.0,137.18,0.000525,1
3070,line,3149,namebind,2140,3821,66.0,68.59,0.000428,1
3071,line,3150,JR十島線,2140,3977,66.0,68.59,0.000101,1
3072,line,3151,namebind,2142,3844,66.0,274.36,4e-05,0
3073,line,3152,JR八王子ー上野原線 高尾分岐,2144,3661,66.0,137.18,0.000169,1
3074,line,3153,JR八王子ー上野原（八王子ー大月）線,2144,3958,66.0,137.18,0.000585,0
3075,line,3154,笹目線;和光線,2145,2231,66.0,68.59,9e-05,0
3076,line,3155,笹目線 / 新倉線,2146,4511,66.0,68.59,0.000363,0
3077,line,3156,笹目線;朝霞線,2146,3928,66.0,68.59,0.000161,0
3078,line,3157,戸田線 / 荒川右岸線,2146,2230,66.0,137.18,7e-06,1
3079,line,3158,南葛線;武南線,4511,4143,66.0,68.59,5.7e-05,0
3080,line,3159,笹目線 / 新倉線,2147,2148,154.0,1066.94,1e-06,0
3081,line,3160,戸田線,2147,2220,154.0,1066.94,1e-06,0
3082,line,3161,笹目線;朝霞線,2147,3927,154.0,1066.94,7e-06,0
3083,line,3162,笹目線 / 新倉線,2148,4510,154.0,1066.94,1.5e-05,0
3084,line,3163,志木線,2148,2220,154.0,533.47,3e-06,0
3085,line,3164,南葛線;武南線,4510,4142,154.0,1066.94,2e-06,0
3086,line,3165,上-大 線,2149,3958,66.0,137.18,0.000443,0
3087,line,3166,梁川分岐線,2149,3908,66.0,137.18,7.9e-05,0
3088,line,3167,八ツ沢線,3958,3913,66.0,137.18,3.6e-05,0
3089,line,3168,八ツ沢線,3958,2150,66.0,137.18,5.8e-05,0
3090,line,3169,上野原線,2150,3957,66.0,137.18,5.4e-05,1
3091,line,3170,八ツ沢線,2150,3860,66.0,137.18,0.000465,0
3092,line,3171,東京送電線_56,2151,2152,154.0,533.47,1e-06,1
3093,line,3172,namebind,2151,3804,154.0,266.74,3.4e-05,0
3094,line,3173,東京送電線_57,3847,3846,154.0,266.74,2e-06,1
3095,line,3174,新町線,2154,3617,66.0,137.18,2.6e-05,0
3096,line,3175,青梅南多摩線,3617,3659,66.0,411.54,5e-06,0
3097,line,3176,東京送電線_60,2155,2156,66.0,68.59,2e-06,1
3098,line,3177,東京送電線_69,2155,2184,66.0,68.59,2e-06,0
3099,line,3178,東京送電線_69,2155,2182,66.0,68.59,5e-06,0
