time,chubu_ghi_wm2,chugoku_ghi_wm2,hokkaido_ghi_wm2,hokuriku_ghi_wm2,kansai_ghi_wm2,kyushu_ghi_wm2,okinawa_ghi_wm2,shikoku_ghi_wm2,tohoku_ghi_wm2,tokyo_ghi_wm2,chubu_cf,chugoku_cf,hokkaido_cf,hokuriku_cf,kansai_cf,kyushu_cf,okinawa_cf,shikoku_cf,tohoku_cf,tokyo_cf
2025-03-12T12:00,356.7,633.6,672.6,519.3,317.2,654.4,714.7,610.0,661.1,460.2,0.3567,0.6336,0.6726,0.5193,0.3172,0.6544,0.7147,0.6100,0.6611,0.4602
2025-03-12T13:00,300.0,628.7,648.6,500.6,322.9,571.9,732.3,622.0,602.2,429.0,0.3000,0.6287,0.6486,0.5006,0.3229,0.5719,0.7323,0.6220,0.6022,0.4290
2025-03-12T14:00,288.4,513.2,563.9,511.4,421.8,464.4,736.7,632.9,492.8,366.6,0.2884,0.5132,0.5639,0.5114,0.4218,0.4644,0.7367,0.6329,0.4928,0.3666
2025-03-12T15:00,257.4,417.5,418.7,371.3,340.2,322.5,676.4,506.8,375.3,221.4,0.2574,0.4175,0.4187,0.3713,0.3402,0.3225,0.6764,0.5068,0.3753,0.2214
2025-03-12T16:00,175.5,284.8,252.1,250.4,270.8,219.5,524.8,367.6,240.4,154.5,0.1755,0.2848,0.2521,0.2504,0.2708,0.2195,0.5248,0.3676,0.2404,0.1545
2025-03-12T17:00,93.3,164.6,101.7,124.7,156.2,132.3,345.5,144.2,117.8,64.2,0.0933,0.1646,0.1017,0.1247,0.1562,0.1323,0.3455,0.1442,0.1178,0.0642
2025-03-12T18:00,19.4,56.8,9.0,28.7,43.2,44.2,159.5,39.1,15.6,8.9,0.0194,0.0568,0.0090,0.0287,0.0432,0.0442,0.1595,0.0391,0.0156,0.0089
2025-03-12T19:00,0.0,0.9,0.0,0.0,0.0,2.0,21.2,0.2,0.0,0.0,0.0000,0.0009,0.0000,0.0000,0.0000,0.0020,0.0212,0.0003,0.0000,0.0000
2025-03-12T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-12T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-12T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-12T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T06:00,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0000,0.0000,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
2025-03-13T07:00,41.4,15.0,30.5,36.7,27.5,5.1,2.5,15.4,46.3,53.6,0.0414,0.0150,0.0305,0.0367,0.0275,0.0051,0.0025,0.0154,0.0463,0.0536
2025-03-13T08:00,207.9,134.3,106.7,185.7,174.1,52.0,55.8,118.9,162.6,224.7,0.2079,0.1343,0.1067,0.1857,0.1741,0.0520,0.0558,0.1189,0.1626,0.2247
2025-03-13T09:00,407.9,276.7,212.1,359.6,353.9,116.2,162.8,264.6,352.7,425.3,0.4079,0.2767,0.2121,0.3596,0.3539,0.1162,0.1628,0.2646,0.3527,0.4253
2025-03-13T10:00,567.8,369.8,351.6,470.0,481.8,235.4,321.9,410.6,512.9,578.9,0.5678,0.3698,0.3516,0.4700,0.4818,0.2354,0.3219,0.4106,0.5129,0.5789
2025-03-13T11:00,668.1,383.0,460.5,611.3,550.3,306.5,459.3,425.1,614.6,665.7,0.6681,0.3830,0.4605,0.6113,0.5503,0.3065,0.4593,0.4251,0.6146,0.6657
2025-03-13T12:00,716.9,509.9,515.7,680.9,527.4,252.0,464.5,334.6,660.6,707.2,0.7169,0.5099,0.5157,0.6809,0.5274,0.2520,0.4645,0.3346,0.6606,0.7072
2025-03-13T13:00,688.9,396.9,494.2,736.0,607.3,248.9,508.2,290.6,641.1,665.5,0.6889,0.3969,0.4942,0.7360,0.6073,0.2489,0.5082,0.2906,0.6411,0.6655
2025-03-13T14:00,590.1,419.2,422.9,661.9,481.2,187.1,464.0,332.5,613.7,568.1,0.5901,0.4192,0.4229,0.6619,0.4812,0.1871,0.4640,0.3325,0.6137,0.5681
2025-03-13T15:00,439.9,351.5,312.1,491.0,364.0,165.2,285.4,258.5,505.8,404.8,0.4399,0.3515,0.3121,0.4910,0.3640,0.1652,0.2854,0.2585,0.5058,0.4048
2025-03-13T16:00,278.4,236.3,188.2,347.6,267.9,172.8,252.1,144.1,335.9,245.3,0.2784,0.2363,0.1882,0.3476,0.2679,0.1728,0.2521,0.1441,0.3359,0.2453
2025-03-13T17:00,124.4,134.5,72.3,172.3,114.6,129.7,147.4,77.6,148.9,109.4,0.1244,0.1345,0.0723,0.1723,0.1146,0.1297,0.1474,0.0776,0.1489,0.1094
2025-03-13T18:00,22.6,56.2,5.9,35.0,26.2,57.7,59.2,29.1,19.5,14.6,0.0226,0.0562,0.0059,0.0350,0.0262,0.0577,0.0592,0.0291,0.0195,0.0146
2025-03-13T19:00,0.0,1.1,0.0,0.0,0.0,4.0,9.1,0.5,0.0,0.0,0.0000,0.0011,0.0000,0.0000,0.0000,0.0040,0.0091,0.0005,0.0000,0.0000
2025-03-13T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-13T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T06:00,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000
2025-03-14T07:00,42.4,14.3,44.0,42.3,29.4,4.3,2.2,15.2,70.4,58.0,0.0424,0.0143,0.0440,0.0423,0.0294,0.0043,0.0022,0.0152,0.0704,0.0580
2025-03-14T08:00,192.2,111.1,140.1,198.6,161.1,40.5,63.5,100.4,245.4,217.1,0.1922,0.1111,0.1401,0.1986,0.1611,0.0405,0.0635,0.1004,0.2454,0.2171
2025-03-14T09:00,382.5,290.4,232.0,385.1,317.5,92.2,171.5,234.2,409.6,413.4,0.3825,0.2904,0.2320,0.3851,0.3175,0.0922,0.1715,0.2343,0.4096,0.4134
2025-03-14T10:00,550.6,438.0,324.3,568.9,464.1,205.5,261.4,270.6,557.1,601.3,0.5506,0.4380,0.3243,0.5689,0.4641,0.2055,0.2614,0.2706,0.5571,0.6013
2025-03-14T11:00,665.6,590.6,370.8,696.3,560.8,334.9,323.5,380.2,662.2,714.9,0.6656,0.5906,0.3708,0.6963,0.5608,0.3349,0.3235,0.3802,0.6622,0.7149
2025-03-14T12:00,755.7,763.5,407.7,764.6,655.4,355.5,435.6,553.9,726.4,748.6,0.7557,0.7635,0.4077,0.7646,0.6554,0.3555,0.4356,0.5539,0.7264,0.7486
2025-03-14T13:00,782.1,793.6,404.3,780.4,755.3,386.0,399.0,616.8,706.6,749.9,0.7821,0.7936,0.4043,0.7804,0.7553,0.3860,0.3990,0.6168,0.7066,0.7499
2025-03-14T14:00,723.1,776.0,360.8,716.3,739.5,361.9,486.7,662.5,625.2,644.4,0.7231,0.7760,0.3608,0.7163,0.7395,0.3619,0.4867,0.6625,0.6252,0.6444
2025-03-14T15:00,603.1,662.7,274.1,590.6,633.6,392.3,349.0,608.8,495.1,524.4,0.6031,0.6627,0.2741,0.5906,0.6336,0.3923,0.3490,0.6088,0.4951,0.5244
2025-03-14T16:00,439.0,495.1,169.7,416.0,464.1,350.8,193.2,483.9,320.1,367.8,0.4390,0.4951,0.1697,0.4160,0.4641,0.3508,0.1932,0.4839,0.3201,0.3678
2025-03-14T17:00,233.4,291.5,78.0,213.6,258.9,228.7,135.6,280.0,141.5,185.5,0.2334,0.2915,0.0780,0.2136,0.2589,0.2287,0.1356,0.2800,0.1415,0.1855
2025-03-14T18:00,47.4,93.2,7.5,45.9,66.8,69.8,64.3,84.1,18.6,29.7,0.0474,0.0932,0.0075,0.0459,0.0668,0.0698,0.0643,0.0841,0.0186,0.0297
2025-03-14T19:00,0.0,1.4,0.0,0.0,0.0,2.7,10.8,1.2,0.0,0.0,0.0000,0.0014,0.0000,0.0000,0.0000,0.0027,0.0108,0.0013,0.0000,0.0000
2025-03-14T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-14T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T06:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001
2025-03-15T07:00,36.4,4.5,51.0,25.4,10.3,1.3,2.2,5.1,46.2,57.3,0.0364,0.0045,0.0510,0.0254,0.0103,0.0013,0.0022,0.0051,0.0462,0.0573
2025-03-15T08:00,133.4,29.5,164.9,103.3,47.0,17.8,56.1,23.5,156.8,188.4,0.1334,0.0295,0.1649,0.1033,0.0470,0.0178,0.0561,0.0235,0.1568,0.1884
2025-03-15T09:00,284.3,72.8,271.2,175.9,82.9,51.8,147.9,51.8,282.0,325.8,0.2843,0.0728,0.2712,0.1759,0.0829,0.0517,0.1479,0.0517,0.2820,0.3258
2025-03-15T10:00,211.4,69.8,381.4,217.7,111.2,64.8,304.6,96.9,362.3,375.7,0.2114,0.0698,0.3814,0.2177,0.1112,0.0648,0.3046,0.0969,0.3623,0.3757
2025-03-15T11:00,207.1,111.4,463.0,229.0,131.0,96.8,343.6,118.6,420.4,363.4,0.2071,0.1114,0.4630,0.2290,0.1310,0.0968,0.3436,0.1186,0.4204,0.3634
2025-03-15T12:00,253.9,131.9,509.0,245.3,120.1,127.3,349.9,157.5,413.4,296.7,0.2539,0.1319,0.5090,0.2453,0.1201,0.1273,0.3499,0.1575,0.4134,0.2967
2025-03-15T13:00,198.3,185.8,490.7,223.7,178.3,175.2,364.4,129.1,395.8,307.9,0.1983,0.1858,0.4907,0.2237,0.1783,0.1752,0.3644,0.1291,0.3958,0.3079
2025-03-15T14:00,134.9,169.8,398.0,215.7,135.3,166.3,282.1,114.0,353.2,197.8,0.1349,0.1698,0.3980,0.2157,0.1353,0.1663,0.2821,0.1140,0.3532,0.1978
2025-03-15T15:00,113.4,139.3,298.6,251.4,116.9,149.4,248.3,133.1,260.8,113.4,0.1134,0.1393,0.2986,0.2514,0.1169,0.1494,0.2483,0.1331,0.2608,0.1134
2025-03-15T16:00,95.7,85.5,190.2,245.7,80.6,134.1,198.5,128.1,167.9,79.5,0.0957,0.0855,0.1902,0.2457,0.0806,0.1341,0.1985,0.1281,0.1679,0.0795
2025-03-15T17:00,52.2,55.5,80.4,132.9,39.1,66.3,138.5,48.1,88.2,34.2,0.0522,0.0555,0.0804,0.1329,0.0391,0.0663,0.1385,0.0481,0.0882,0.0342
2025-03-15T18:00,10.4,16.6,8.5,30.4,10.4,22.8,70.7,16.1,15.6,8.7,0.0104,0.0166,0.0085,0.0304,0.0104,0.0227,0.0707,0.0161,0.0156,0.0087
2025-03-15T19:00,0.0,0.2,0.0,0.0,0.0,1.6,11.2,0.1,0.0,0.0,0.0000,0.0002,0.0000,0.0000,0.0000,0.0016,0.0112,0.0001,0.0000,0.0000
2025-03-15T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-15T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T06:00,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0000,0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000
2025-03-16T07:00,9.0,2.7,68.3,9.6,5.5,2.5,1.9,4.8,28.2,7.9,0.0090,0.0027,0.0683,0.0096,0.0055,0.0025,0.0019,0.0047,0.0282,0.0079
2025-03-16T08:00,36.2,17.9,196.0,30.7,36.2,33.0,38.0,35.5,82.6,22.0,0.0362,0.0179,0.1960,0.0307,0.0362,0.0330,0.0380,0.0355,0.0826,0.0220
2025-03-16T09:00,77.6,47.2,316.9,47.6,71.5,112.0,91.5,74.9,122.1,46.4,0.0776,0.0472,0.3169,0.0476,0.0715,0.1120,0.0915,0.0749,0.1221,0.0464
2025-03-16T10:00,150.1,68.0,431.4,75.4,170.8,193.0,184.1,113.9,112.8,71.5,0.1501,0.0680,0.4314,0.0754,0.1708,0.1930,0.1841,0.1139,0.1128,0.0715
2025-03-16T11:00,231.8,103.6,496.5,109.6,241.7,316.8,208.7,119.9,120.7,125.4,0.2318,0.1036,0.4965,0.1096,0.2417,0.3168,0.2087,0.1199,0.1207,0.1254
2025-03-16T12:00,281.8,165.5,496.3,146.0,218.7,411.0,271.9,172.6,116.5,149.6,0.2818,0.1655,0.4963,0.1460,0.2187,0.4110,0.2719,0.1726,0.1165,0.1496
2025-03-16T13:00,323.3,159.5,429.6,191.7,172.1,499.1,350.0,233.9,100.8,167.9,0.3233,0.1595,0.4296,0.1917,0.1721,0.4991,0.3500,0.2339,0.1008,0.1679
2025-03-16T14:00,286.9,211.2,314.4,146.1,154.2,546.8,321.9,227.9,91.1,170.9,0.2869,0.2112,0.3144,0.1461,0.1542,0.5468,0.3219,0.2279,0.0911,0.1709
2025-03-16T15:00,216.4,189.0,206.1,118.4,110.1,534.3,347.9,270.9,77.1,147.9,0.2164,0.1890,0.2061,0.1184,0.1101,0.5343,0.3479,0.2709,0.0771,0.1479
2025-03-16T16:00,130.9,177.8,121.6,70.7,76.6,405.3,246.4,224.6,52.3,99.5,0.1309,0.1778,0.1216,0.0707,0.0766,0.4053,0.2464,0.2246,0.0523,0.0995
2025-03-16T17:00,51.9,120.7,49.4,28.3,39.6,232.6,131.9,159.8,22.7,58.2,0.0519,0.1207,0.0494,0.0283,0.0396,0.2326,0.1319,0.1598,0.0227,0.0582
2025-03-16T18:00,8.1,45.8,5.7,6.1,14.3,87.5,62.6,64.6,3.4,8.0,0.0081,0.0458,0.0057,0.0061,0.0143,0.0875,0.0626,0.0646,0.0034,0.0080
2025-03-16T19:00,0.0,1.2,0.0,0.0,0.0,4.8,8.8,1.2,0.0,0.0,0.0000,0.0012,0.0000,0.0000,0.0000,0.0047,0.0088,0.0013,0.0000,0.0000
2025-03-16T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-16T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T06:00,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0000,0.0000,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002
2025-03-17T07:00,45.2,19.9,27.8,26.7,29.2,12.4,2.4,25.5,24.7,67.8,0.0452,0.0199,0.0278,0.0267,0.0292,0.0124,0.0024,0.0255,0.0247,0.0678
2025-03-17T08:00,180.4,150.6,83.9,117.0,167.8,129.2,39.4,181.2,98.6,244.1,0.1804,0.1506,0.0839,0.1170,0.1678,0.1292,0.0394,0.1812,0.0986,0.2441
2025-03-17T09:00,330.1,314.6,158.8,186.9,365.1,293.2,127.0,341.8,184.6,436.5,0.3301,0.3146,0.1588,0.1869,0.3651,0.2932,0.1270,0.3417,0.1846,0.4365
2025-03-17T10:00,499.2,365.9,208.0,264.1,422.2,433.2,247.5,516.5,254.6,602.9,0.4992,0.3659,0.2080,0.2641,0.4222,0.4333,0.2475,0.5165,0.2546,0.6029
2025-03-17T11:00,594.2,467.3,262.2,281.0,498.2,540.5,361.5,581.4,292.3,712.7,0.5942,0.4673,0.2622,0.2810,0.4982,0.5405,0.3615,0.5814,0.2923,0.7127
2025-03-17T12:00,703.1,573.8,289.5,314.0,479.7,624.3,441.2,623.6,314.9,761.5,0.7031,0.5738,0.2895,0.3140,0.4797,0.6243,0.4412,0.6236,0.3149,0.7615
2025-03-17T13:00,713.4,517.0,281.5,382.4,582.4,646.5,504.2,549.4,339.5,733.6,0.7134,0.5170,0.2815,0.3824,0.5824,0.6465,0.5042,0.5494,0.3395,0.7336
2025-03-17T14:00,683.6,454.7,238.2,401.9,574.1,599.7,516.1,495.4,321.0,659.7,0.6836,0.4547,0.2382,0.4019,0.5741,0.5997,0.5161,0.4954,0.3210,0.6597
2025-03-17T15:00,571.4,427.9,208.1,393.6,520.8,514.2,431.2,436.8,272.5,546.9,0.5714,0.4279,0.2081,0.3936,0.5208,0.5142,0.4312,0.4368,0.2725,0.5469
2025-03-17T16:00,415.4,346.3,130.5,267.3,395.6,363.2,350.5,312.9,199.0,376.6,0.4154,0.3463,0.1305,0.2673,0.3956,0.3632,0.3505,0.3129,0.1990,0.3766
2025-03-17T17:00,218.4,191.1,60.8,151.3,217.9,221.5,233.2,202.2,103.4,196.6,0.2184,0.1911,0.0608,0.1513,0.2179,0.2215,0.2332,0.2023,0.1034,0.1966
2025-03-17T18:00,48.6,65.3,8.0,31.9,60.4,88.7,96.7,75.4,17.1,35.2,0.0486,0.0653,0.0080,0.0319,0.0604,0.0887,0.0967,0.0754,0.0171,0.0352
2025-03-17T19:00,0.0,1.6,0.0,0.0,0.0,5.1,12.3,1.6,0.0,0.0,0.0000,0.0016,0.0000,0.0000,0.0000,0.0051,0.0123,0.0016,0.0000,0.0000
2025-03-17T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-17T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-18T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-18T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-18T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-03-18T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
